video,seconds,subset
001f42d974b66dfed947ad0c461bab25.mp4,176.13,training
3e080ec0070b17fea6bcb0743de731b4.mp4,222.13,validation
265fd4cb5f2877a8bd48bba2ddeb0035.mp4,205.6,training
05e4c7d2759ff823e95eba5b8994e097.mp4,209.13,training
6d59702c9d449842722465199caefa69.mp4,192.13,validation
f49f42a6df634a00277a93dcef909513.mp4,208.07,training
75a353117a1c9da4864f2f5deb29ac16.mp4,187.6,training
38edc73a9d7b53bd14bdc653fbcd94e2.mp4,202.6,validation
f3d0cbe17511ccdf3227184375484e8d.mp4,227.6,training
1e424f0d2dcc697bfb61f07ab869d5f1.mp4,179.6,training
1d11ac07dc39050d7004baf3d9a93e3b.mp4,161.6,validation
a3340ef2457b4069ecb082017b85dc27.mp4,160.67000000000002,training
9482179e2ff9d6b6e0686c3289ef96d7.mp4,201.6,training
85e4755ce4860f646e820b623b1bc988.mp4,221.67000000000002,validation
a339a0203738ab39db0a9e73a0f4a38e.mp4,199.13,training
76c0aad0f94228b95d1fd83a183494f0.mp4,176.13,training
ed0b32df6555438730e79b12c49b6522.mp4,196.6,validation
31ca4f1660e0c454c2e4f68c467c8fd7.mp4,158.67000000000002,training
26ab5fb3f590596b9418056cb953671e.mp4,226.13,training
2a89b08cf912968be06faa2893c44bd5.mp4,193.13,validation
da73f43ab4d7e78a502f8173d1088fd6.mp4,166.13,training
9ca7ad00bb450d92f28f5dc398d8b66b.mp4,208.07,training
52cdd986ebf52ebcc1c92d99605681ce.mp4,160.67000000000002,validation
b7cbc016ffae75fe85a467f6b53a1904.mp4,193.4,training
ddbc3324893fac61eeda9f0ae075b785.mp4,179.13,training
4de8b3131cdbae94a6ce471570d4b033.mp4,192.13,validation
836a6bd82e3269d9c480f39156f140a1.mp4,191.87,training
b8b26ac231d866b8cf61d86193c49038.mp4,208.07,training
7712730754fef4078cca15d887378fe5.mp4,196.6,validation
0fc4523309fff2533b2a71fe6347b7a2.mp4,198.13,training
cfb8bfa2ab1982add47433e160b18acf.mp4,209.13,training
40726df07f5253c00c56cc1d8cb17eb2.mp4,199.13,validation
dfaad2fb7a80c3fe213349477090e993.mp4,223.67000000000002,training
ca2c0316626464d0e0a9e0c19f2bdee2.mp4,158.67000000000002,training
b550cc80e93b3b56b4b0841bd2d7dd1a.mp4,227.4,validation
2163d5381b95d22c6da44168250f3732.mp4,221.67000000000002,training
6499ce28373ff38fda7c4f89d8af2c0d.mp4,179.6,training
de62337f425eade681c41ddfda6f2b39.mp4,196.13,validation
4adc4283e6d1938dda0c316bb33ebcf0.mp4,226.13,training
eb64b657f95a6f49ded0dc0ad61fd580.mp4,164.13,training
e54161beee1006bb4286ab87a66a202a.mp4,193.13,validation
fc0fc996dfb98e61198caf62351beddb.mp4,162.6,training
d6916b9b7a1f1a57cd7f56abd6e55035.mp4,200.13,training
07c49d291b6a648712597d24f45d2a05.mp4,179.13,validation
6bb03de319f91c574eb9895de2cbe06f.mp4,180.67,training
bc4d45a85d483ceba110f99ca9f3fcac.mp4,166.13,training
461c1677daacb24ffbe75b1fa2c130d9.mp4,201.27,validation
d3a7b5db245771c5fe161a958f0da19f.mp4,175.6,training
aa513aaec3d38a7061bad20ccaaf5a39.mp4,205.6,training
c5d3d9120207f04bf614635d18a224d9.mp4,175.6,validation
4358b692532a9420a0f95be8ec4cbe97.mp4,232.13,training
8cccc6ee050d2483ff5814eef950ca33.mp4,162.6,training
446a7d17475d4c52dd2109cb5d69d10c.mp4,164.6,validation
be98c8d60627466f134611ca95af5371.mp4,170.6,training
e615ab2297d5d80695a41c94feb5cb45.mp4,219.13,training
2f4cbef94827987f6600fc41976ec215.mp4,198.13,validation
88e976a0878616d04c11dd8378ead653.mp4,184.07,training
266cbe9af8b36c45e62fa41aac0e9658.mp4,225.67000000000002,training
19d48edbbbf0e5af97b62f326a9555d1.mp4,181.6,validation
9ed530e0f66a127bdba9c68d5e8fb231.mp4,187.27,training
8be72a954bf915f2db4d6ec68c82d11d.mp4,208.07,training
65a35c606c19eed40461c75fd1c6b4e6.mp4,177.6,validation
50edf4b1842b022663e9cbb45ea5a886.mp4,227.53,training
678005ce4eefa0830cb5705d2179c28f.mp4,222.13,training
d7fc8c7eef86b119467fe85a6f54ebdf.mp4,196.13,validation
09c700058b5e14081abad09cb53f7000.mp4,223.67000000000002,training
c0e33b6eee5c146a4c9e3db273c4c8b1.mp4,170.6,training
afe8637e699284c4cc002865af8fca43.mp4,228.13,validation
8e62bff335f35731700413c6e09c91c3.mp4,195.0,training
475cec89f3b118dd1e2613d90393ac31.mp4,175.6,training
3a1eac06e0f4e150ee56ec922b13eb50.mp4,195.07,validation
cb2b6e73267de3d01c83b45aecbae55b.mp4,225.13,training
0a5fb3895105cc3fc2debc6a283eedf9.mp4,164.6,training
072b52f6d158fe26bf256709d4f114d8.mp4,228.73,validation
41bb07ea774d893b3a297aa13347f4b1.mp4,175.6,training
3fe860456cd0614e981bce26d1faf389.mp4,192.13,training
a1930a408c03abb33f30e529be473f28.mp4,168.6,validation
42d41b7787eebfe3af81f1420b2ab031.mp4,214.13,training
53c933a83457f19521ed704c6d74a416.mp4,205.6,training
7008a6e65954998396d5fb2cb8386088.mp4,251.13,validation
958de38655a1ee5b229dbda3506fafae.mp4,212.67000000000002,training
b8e284b09a46138b278152714cc5c4d4.mp4,187.53,training
d5020eca245ca503809564036fcfa20c.mp4,202.13,validation
c7b20c49ae82d0f18045ca0543932415.mp4,207.6,training
3f45ec7f3e24deb4bc2478cc1bd4efad.mp4,195.07,training
68d887bb51f9ffff3cd6ed0472adfdb9.mp4,225.13,validation
9dee61da77fc5e5b80c6f226ac762352.mp4,181.6,training
b32a1aeff9015dfd6c23933f4c52d19f.mp4,192.6,training
c33bd448d3d5dccacf275d8307135974.mp4,200.13,validation
296f71e4e674d112fcdf3f6d24d10da1.mp4,232.13,training
4e3ef8238f4275d0ea7c297d64ebcf20.mp4,157.13,training
4443cd680d53bb37cdc8c721da48ec87.mp4,166.6,validation
a3de0e862c1c072280b34b6b0a2ac383.mp4,132.07,training
35ee478248ea375ee267b7ac6cced529.mp4,198.4,training
781d23e6f75e9cb5fb626c1e4ed736c7.mp4,207.6,validation
307c6717c5a4bf45ddb63e601ff801e5.mp4,196.13,training
71876c124d47d064ab190af4572f7b52.mp4,187.13,training
1ac7ba1ed6274ffc6837800967c438a5.mp4,212.67000000000002,validation
ca6f6df3c1145b9fc2575d7cd36d9ebc.mp4,167.13,training
8ce22fccf88c8467802d4b080b2883c7.mp4,210.07,training
00ae3198320b3f8eb927f1b72012a377.mp4,210.4,validation
88f58d96e114c930e024b72ae2ac8834.mp4,196.13,training
8dcf1b4d1522715a11859e9e88587297.mp4,205.73,training
1d33d60232f58a436a9232955e177336.mp4,157.13,validation
a70d948ca06565a1a8c0fb3479d0612b.mp4,202.13,training
d4e697707a801bdbdf7c9de5cabace6d.mp4,196.13,training
ac1944831f887b2ff3182e4b121f9f67.mp4,161.13,validation
739837bb5829e6eac2490910fb0166e5.mp4,158.67000000000002,training
1f100178fec51000236ce320cdc8ffa8.mp4,204.13,training
8ae62a02d3f4ef6b428a4040b55773f4.mp4,208.67000000000002,validation
bf9ac104fa11b54c46cba79c8445eaa8.mp4,225.13,training
160c0507523b5866365ca1a3383f9c2b.mp4,192.6,training
82ee4bd38f00d4f12d53965a8fae4f28.mp4,176.6,validation
19ac655617658b45835a35f5a8a47ada.mp4,201.87,training
44a20c898ed3bb63c9f4bcc6a9b754a4.mp4,187.13,training
45f6222c77336f69aea4a9122ca0b1ad.mp4,203.6,validation
c56dde7b0091c2ba70800ea07e2e4cec.mp4,200.13,training
a9f01ea1484d727622c5794b92673335.mp4,228.13,training
ea000ef2fd4814f4bdbaa91c5adf1de0.mp4,187.73,validation
ab4e5099994d3c144b4129e518284dfb.mp4,222.13,training
fe8df9e7ce7a0725164ddabf7089a8fc.mp4,210.07,training
546b2436fb5b30f9c31750d7ecc2e07c.mp4,182.2,validation
b62f9f9e77553175b9dbdbd010897650.mp4,200.13,training
87b0a397481b43f5af15b22e6b30e929.mp4,208.67000000000002,training
5297552d761fbba200fa4ee2f397fea6.mp4,224.6,validation
21398d6da2813dd0bba1e6216e3b5958.mp4,166.6,training
9eb103dc2bdecd7633eb76139bed2166.mp4,210.87,training
3f16859a2fa2a4dacae57372c0317834.mp4,183.13,validation
c41a40a8594d0fdc7b9f1606ac3ce820.mp4,162.6,training
a2dbc8257be15a0c7e1fb578e9c3ab5d.mp4,199.67000000000002,training
8b79738a68035bdf2300f521731967cd.mp4,156.07,validation
11c1e0b734da0d14df0cc9b899d4bd87.mp4,222.2,training
0e9720d251d63b3ffe0bae6938731c89.mp4,231.6,training
19630a418a929d41be0cc173fbbf69e7.mp4,185.0,validation
ebcc002175652a84c9f157a7cccdc14a.mp4,191.6,training
28ce2ea38d3d90f9f6edcb736a09276a.mp4,203.6,training
8e49c98319214160191f264ebaa53fe2.mp4,260.2,validation
030f691094c93bf7060c9197ff7019f2.mp4,179.6,training
abeb1e50804d97612e03f1004624539f.mp4,190.73,training
a666da1559b38c37114bb5517d5fa9eb.mp4,176.6,validation
9a4d7df94ed4e1c3ca8f0174ddf1fa30.mp4,187.13,training
5e962c05e29fc59d249e1db3d6f98751.mp4,192.13,training
e9eee8645827a1f8ae47a71ca19605aa.mp4,160.67000000000002,validation
70093eae0307ce2db62d2f0ff59775f7.mp4,167.13,training
a5045b8db26746c581713776bca6ff12.mp4,203.6,training
1512e13b1402ffb19de2435fc7f04ff8.mp4,231.6,validation
ef5ea7ca8a9fbc3b05dcdebaa4a92403.mp4,183.13,training
3dabcb97616d4995247adaee4255dd05.mp4,156.07,training
634bb5a52766ba951c9a22a1d43fc083.mp4,219.6,validation
93c958b6bcc837f3fe0e6ae1380b4c0d.mp4,218.2,training
2a0855e879b71099fa35e9daaaa06b13.mp4,233.6,training
461e4d84e8184ea98098bf5bdd0b3925.mp4,207.6,validation
37befe4257e0f8df96836fb6f8aad3a4.mp4,173.4,training
5d443fd5916fad3abad4b404c35db601.mp4,203.47,training
258794adba73c86dcf2e3a4de9c5b687.mp4,203.6,validation
fe3f0998d0768a94989e37cbe6c0133c.mp4,189.53,training
476052ab73e809a8c71ffb3f8df156f8.mp4,224.6,training
571b19bf5a23fa7d268abac3e5f11779.mp4,223.07,validation
87589a4cdf1792a92c605b56bd7b6928.mp4,194.4,training
186bee0ee3c4eacd1505c5063981320c.mp4,160.67000000000002,training
f8eff0c1953d57848ee67e7b3307c4f2.mp4,218.07,validation
8ea146205b2eb6f3b0207aa61b18391f.mp4,212.67000000000002,training
761bcf05bb6c7f7e7596ee2e8b84a28f.mp4,203.13,training
6b05ac70a3f3719fd0328a0722e1cc66.mp4,227.13,validation
44bb5c16ee699650ae7d12acc7f6dd3e.mp4,179.0,training
cf2ebc1a0fbeb8f8f30db25850be48b3.mp4,227.87,training
98f1d236fef7e814957f38f452ab8d96.mp4,219.6,validation
502e88c74d5830899526c4d9c45e6977.mp4,232.13,training
b3427f56505c8e177dc07089d9d3f3f8.mp4,117.4,training
f0f10e0286837f386da179067a4b126a.mp4,226.13,validation
34e9fa47c82d268d87b24f105abda0ec.mp4,233.6,training
d4605875b78576349831006dc0c19ea0.mp4,138.93,training
afbe1eebd2c8b1c045362f5f5a5e766e.mp4,163.6,validation
14fd1b86b016da3060bcefd61064e0b7.mp4,232.6,training
e1382bcba7c3022ca8e049656a156bb6.mp4,163.13,training
d7a0ea8a8dbcce07ce30b1ced89db5cb.mp4,231.6,validation
89e5ef69e67d4cda3f257d42b969c3ee.mp4,179.6,training
0edba03438a60b4e3a21556e8b036a2d.mp4,205.13,training
948748c7db8d21cf8bbe218a39566ea2.mp4,204.6,validation
9ed448c4deb210a90534ee359bcb76d1.mp4,193.6,training
2eab6fbbf2a9c963eaf209dd9c836e89.mp4,211.6,training
515581d51649713bd8a86d7251d44178.mp4,169.07,validation
ff1f4907ed397477da47eba512511c91.mp4,223.07,training
bca44994020c2f5c58a3fae3cdfe4f4f.mp4,215.6,training
c9a703f66598b8a860ddbddca4440061.mp4,214.13,validation
144471ce5494f47cf86e52f7d979e6f9.mp4,178.87,training
5d74811be21f6def4611bd2f177e6c8a.mp4,212.67000000000002,training
3ccb2660b6d284745d22fc38419e153a.mp4,179.13,validation
74ccb5bc553a143b460322b96be7dd83.mp4,231.13,training
a68470ab4f539608b8026752c197a9f6.mp4,227.13,training
24b13ce4543a235013814a525a935699.mp4,184.0,validation
566cbd6c2f80c070d1d6aaaecd7b7ec2.mp4,222.13,training
4ccdc728c23803f75a7918f22939da95.mp4,163.13,training
197a52947fd822cdbba6502ff71e9b58.mp4,168.13,validation
df17544aad0c725c9195018b7ee2bbd0.mp4,163.6,training
db25d3e91acbf893066a5ce64de4ea3e.mp4,163.6,training
d4a84ae2db4515bfb6e96c7db0b16ec4.mp4,220.53,validation
af28bba82dee042c7093550edf8fb9ff.mp4,193.6,training
ce99aab3c98030de2da76ca68fb5fea4.mp4,226.13,training
b50b48d9b99c8f94ed1536b290fbbb45.mp4,205.13,validation
865194e93f1de7b18f9b08106ab2fe73.mp4,231.13,training
97c14904eb2c1ec2f246a7724584da74.mp4,151.67000000000002,training
21d54a9e8f456d58c6bd30b9eae7d1a9.mp4,232.13,validation
7fdff18d01a7bf03d8cb098b3b79ecf9.mp4,193.87,training
841a8943d455301dceeb4bc9e30092f2.mp4,211.6,training
8aa8c1259ee7c4f0c17f6273be7fc903.mp4,179.13,validation
08a24ef9f85b918d6fa522f15cf1283d.mp4,163.6,training
7c39dd5cbe14262ca3d3ab9eb921b9dc.mp4,230.13,training
c7b35e640e976379ac6932e5b613698e.mp4,163.6,validation
584850d008dbdb1ecb1d7d11b16e4ccc.mp4,215.13,training
16311dd58937c2eb13e04faad3b15453.mp4,169.07,training
b7cbbf40e7459ef9aa82df05a10b7f0a.mp4,153.4,validation
e5fecd878180b21a3f78c139e8f04fdb.mp4,170.87,training
6dbfd429eae6b50a3e545df0aa705701.mp4,231.13,training
a96bfb63d351eb99b923be1ebdcff646.mp4,186.6,validation
df24c68cd213f3ba8ec7e5e2d364e8b6.mp4,222.13,training
91b50f252246e27abf6d7959386d0a6f.mp4,181.13,training
047e176acdc6b77b5cc8337ce4189726.mp4,170.13,validation
7c7313cdeaf0f6802d656ccfad525b38.mp4,161.27,training
5e96388ba70d52154b50695a7b3d1974.mp4,214.6,training
11ee5bbed906c79313804c2258268f8c.mp4,179.13,validation
029fbc0acf3620d303e1267a2a3bdf73.mp4,170.13,training
e6f6588b62834ba95c75d3055078a350.mp4,187.6,training
50067c9cfa7e0231a8fa375efd450854.mp4,230.13,validation
b86557fb1131eda5dc57a700cf2c14f7.mp4,182.07,training
2621f7cf5c75716b9ed95e2e87957d46.mp4,178.13,training
e57f0295d06728e524f1a43952ecef66.mp4,172.6,validation
32755df2cc8ba7165d557facb8b7f192.mp4,192.6,training
7e524443925a4e170254c16b24111b98.mp4,165.0,training
741b5be573710b7cd958466bd02cb1a6.mp4,208.32999999999998,validation
030bb57d6deb5b13aaaaf8b2a86ebdc8.mp4,218.67000000000002,training
50cf9812377e5b3408b1c5748b4db749.mp4,181.13,training
a1a236ba823af5af4daa3f1c7536136a.mp4,206.6,validation
0afa4615c6ed39c80ab1f36130af9e95.mp4,195.07,training
94f719f2edfb810799ea98e7a14f1409.mp4,221.67000000000002,training
1093b29d8abb41557fed79be790c9557.mp4,214.6,validation
10c0a04b8359048a70dbee3e1d562732.mp4,187.6,training
acce48746b088e089b01336375554f82.mp4,256.8,training
bcf36db3bae277487789f919150fd83c.mp4,216.93,validation
01d22801cba621d375de8008911d60ba.mp4,179.6,training
468ee38d97ccf5325e232443ef7316ff.mp4,192.13,training
308a6f9e96b02d459043c58b06a99cef.mp4,227.13,validation
b8b3ae954384cf62f00058e02041c1f6.mp4,206.13,training
c410b2fa7494bb9bd1be451ce56ec621.mp4,182.67,training
df4bf12a07e7730c6461683823fc955e.mp4,196.13,validation
e2681b3cee231d588deadf74df4849a8.mp4,159.73,training
7c59eaa011a1d24f4826e9ea8458ab94.mp4,178.13,training
4df58c33265057d2faf408a7ebbee163.mp4,222.67000000000002,validation
ce69498c32d960815d9472f1ff0dfaf5.mp4,207.93,training
581727a94036a012b9302ac5b1322446.mp4,220.13,training
55ed753a6f8031d78b243d5afc8368f5.mp4,170.32999999999998,validation
49987d25437fef49dbcbfc7b51de45f2.mp4,215.6,training
1c765faa6af47372a71b99a4f3e2c486.mp4,182.07,training
4fe8be157b5383ac3c595741f4d1e1c7.mp4,204.0,validation
7e18854e5bae797295764c93d0a2d757.mp4,192.13,training
b6592bc766d811caadec903a64de2ceb.mp4,217.13,training
b38f3a9b1e1db8d220e42924edae6c7e.mp4,179.6,validation
3fb2707f585d4f75aee01ed4de9f2230.mp4,192.6,training
fc55d08d7cc07b69ecff44df33dc8838.mp4,192.6,training
b0ce1770019f607b7d1861bad0ae6d12.mp4,228.6,validation
62bb76a1422b05a84b098d94a9fde6d7.mp4,187.6,training
922a69c31a2c538ae71046a4648f6432.mp4,158.47,training
bb99c655a10cbc3cdb4348ad577044f8.mp4,179.13,validation
eb20e6021d05a003948f900dcac34331.mp4,209.6,training
1c6bbcacb14c245f7e30d97c7f186355.mp4,196.13,training
1c9e9355a69109ce7c7db67f6ced4244.mp4,175.6,validation
c4b14cb769bd4d5e1c11ca58be6e4778.mp4,170.13,training
eab740c54a957bb1d34f42419a05e14b.mp4,183.13,training
330e9c6a0c9e851d97a6c927bc9a87c8.mp4,204.13,validation
2368b6a23e1b91f175dbd78e61bc5c6c.mp4,169.07,training
ad17d38d8357c48385aa12f07d3aa672.mp4,205.0,training
034eb87e54947fce052e22b97a048160.mp4,186.87,validation
e9e9aa487380dfa34d677344e40049d7.mp4,167.6,training
4bdab9fceb6c3ae0f46efc00c63dcba2.mp4,182.07,training
4fcab2d6123abedfe7236601f9cbb05f.mp4,201.13,validation
ee8bb603b16dd6dfa928c4ba431d7c4e.mp4,221.67000000000002,training
f303558a25cf8beedb5de7216e6affa0.mp4,200.13,training
f77a26a5e9b8a98d0277590b8a02eccb.mp4,183.13,validation
5e2a6e49c8327ba4c0fd08933b80e446.mp4,204.13,training
fe9fd75bd224d6c5ab6706ee05204d59.mp4,206.6,training
ca69a4b946c4dd6b4bdfd1b91a304646.mp4,174.93,validation
275a07dbfb85c54765a38d9994ff8ad9.mp4,182.67,training
b7575de018fe21d9044fad408c02db15.mp4,199.13,training
352e6051b680d748b18f45dd508e8d18.mp4,193.6,validation
519ee5f64d38c1f685ce43274a5aef50.mp4,125.47,training
d47b95f2a9857d9d36946b9099b6dc9f.mp4,175.6,training
71a35cc1e42d2074a16fc885ebd46f74.mp4,167.6,validation
937b014de3fe59d95bd82789de4336ea.mp4,219.6,training
e08aac3661f2b4dc3fb75354d7a7ac8e.mp4,209.53,training
dc1fba67c5d6245d3f1ea2af7027b890.mp4,179.6,validation
bd19adff2fe0ca727d28e3747d53dbca.mp4,217.6,training
d7c047a1226f8b09be93a8320af08979.mp4,200.13,training
c31568d08da370ab079fc92b238bdaa9.mp4,206.13,validation
cc64712d5a1705599a857c7285ddefdd.mp4,225.13,training
9195e7e2bb7458b140ab9f3f8c28e9a2.mp4,215.6,training
e122f4f4e55d822db7f7435ca0bc1de8.mp4,224.13,validation
73e10a7094b4e6a4e4e06ac3be2f041c.mp4,185.4,training
8278919c7d1ad015378ed98969daacdf.mp4,225.67000000000002,training
1217702b44c9a00931c370fa213d3834.mp4,169.07,validation
0a327a8c9a2816a57c430668e47c4883.mp4,181.6,training
6cfabafbc30045498500d7b65542aba6.mp4,216.13,training
26460c66b825451793f246369a1d29b2.mp4,219.6,validation
0597baf4487c676d229194f4be6bedab.mp4,217.6,training
58850b5e6a04f9537783ebce7264aea5.mp4,209.73,training
b81fe272ed4193132b9dcb8732eeb690.mp4,199.13,validation
591a054f7d77f13a8f0d0e93164fb8f7.mp4,222.13,training
d48f142cea5d060cf31b6f8e52280295.mp4,215.6,training
c1e83c4b64d77a0f3d1a2f989e583936.mp4,212.67000000000002,validation
c5ca3b016b9832d72b50e289ea4d328e.mp4,197.67000000000002,training
1371539de031fffd2283c9dad2e42d90.mp4,170.13,training
f3ed83334a70d3e10011ba91ea6ca2b0.mp4,214.13,validation
6c57efc7fbf530d70875f1c63e914723.mp4,161.13,training
6e6e750bb8fad2a474a450a08ece8a71.mp4,188.73,training
00b95b46503a4435ba0ae2badb9f61c6.mp4,217.6,validation
49f9abd1a276286c8120618923453826.mp4,231.6,training
fbfc7290795870520bee5cc427d727df.mp4,181.6,training
a4dec282ac65148b6f6b6de06a963304.mp4,175.13,validation
edc07d269eeb7e72bcfd0593892ef535.mp4,201.73,training
16f992f1195f07302a94bb57aa750117.mp4,219.6,training
fd1ad2336ea082dda511a65f9c30ca5d.mp4,179.6,validation
92522fe5413bc34bbeab451f1b46350c.mp4,217.13,training
4d19ad5db6e1774b7f8081dbec7a751c.mp4,207.6,training
90d48957ff2b31d7c3b8502460b05435.mp4,222.13,validation
e34efaa47a8c5533e002d7997c82b395.mp4,173.13,training
dbd7d1ce06414fea19d6a946a996565b.mp4,216.13,training
4b0962c24846e8d61e8adc14b9fc342e.mp4,182.07,validation
f1723253f9518514d704cd8baabccaa1.mp4,186.07,training
730216340c5f9f4ba408d8753717c410.mp4,217.2,training
9b5790e1c7fe7bed75609646a25140f6.mp4,170.8,validation
0457fa72ebf2fa770912fdbf4f5fd49d.mp4,185.13,training
320622d62f96141918180d6eaec724a4.mp4,180.13,training
25a470f0e9801c9c14863be9b6a45909.mp4,216.67000000000002,validation
09cc5fc8eb28cb63517ccde767a77353.mp4,178.6,training
933d7e8e1faabc4fa350133be184226e.mp4,207.6,training
a331b5cdfaf243eddc8f1f3fbf814e74.mp4,211.53,validation
9603beb1b480c4005001128fd0969dce.mp4,217.13,training
53f15138ab67303761e5e242a6439064.mp4,162.32999999999998,training
e598ae2a8d9c43283762724bbc62f882.mp4,196.13,validation
dcd3dbc99fde1de6c58b80ce44f41bb0.mp4,215.0,training
2e3e5ab9d241eeabcca66743e5351cd8.mp4,205.13,training
de13bfe76380b9ee9e6427fdddc76b02.mp4,175.13,validation
00cffa5b70e2a783f0717764e2f4fd35.mp4,173.13,training
a32d133cfce2679f9519a45a1e76503f.mp4,228.4,training
2ddeeb79a41ab696482846f209905f9a.mp4,201.6,validation
85a01f2f53bd3d5f6497996dae4137c3.mp4,199.13,training
a27e84ab6be0ef16837117376233332b.mp4,199.13,training
79f9a83f92653f2f5a12c488a1416942.mp4,224.6,validation
71ac4661a27cbf8e069f255663f229c9.mp4,162.53,training
aa6de1ad94510accce0a260a289e3a86.mp4,207.6,training
620d08ce4dbbe3613b2bf9da265da2e5.mp4,160.13,validation
b37b2f44c3ea5bbadbcfd798e7470475.mp4,191.47,training
90fce9d19243412c55501c7b892066a4.mp4,231.6,training
ff6e52d30c8b602cdd2003f9e8ca09b9.mp4,183.13,validation
cdd2cf76ee3f31e297d3d7fa5c6f65e5.mp4,171.93,training
37de0bec8e0edc741813c389937ead7c.mp4,196.13,training
185687b8835dd8235a5d37d4bb8f75d9.mp4,197.47,validation
517869218886263dfe7d5599de994839.mp4,170.13,training
d0dbff5b777aef340d0951fbb1668c41.mp4,156.07,training
92767bce4ad999c766a00a41a7872c6e.mp4,217.13,validation
86ec255b10dc134c2cf25b1be71189de.mp4,162.6,training
880c457234d03f197b8f1d73c0ebed31.mp4,214.53,training
1c4f4b875326fa6c788643f7f0b36e8d.mp4,199.13,validation
bd7aaae7d774efdc58731e01435eab4b.mp4,211.6,training
633f417b11ca90f9224d8de442d17615.mp4,231.73,training
40ebf808c90dc5d4f379a63bec792de3.mp4,210.07,validation
237fc202f661dc48b9b08f190e40034d.mp4,178.6,training
2525b3973f252bf6c0d028caf7fe4bf8.mp4,160.67000000000002,training
f0ab5da4374b18d54aed59936788d087.mp4,224.6,validation
f98e74ff3cc047c912f575a46733adca.mp4,157.73,training
f3203cb0f946e311f9bf59d74c40e8a3.mp4,201.6,training
c11700a19faa82d5db3270ab3698c533.mp4,207.6,validation
c04e813e116decc144893fca913b62f0.mp4,156.07,training
88419605c2a0515157a4335ad65ee7bf.mp4,214.13,training
6a02de3c187605351e08401e7962703e.mp4,162.6,validation
8ba2d0184df33a173b9ad6e3642844ba.mp4,199.13,training
158a1e19fe1511e002a47b1f9da42eef.mp4,207.6,training
d2ca90a5cf6cd023fc53fe20eb52297f.mp4,183.13,validation
6c454d098a19a2b246b20a00423b934e.mp4,156.07,training
74e3fa1bc0b2bce4f17534faa53e2af2.mp4,220.8,training
848127ff944ea310f6207d87f0b290ec.mp4,185.6,validation
d0c473ba92fd5c2b9313db53cc9183db.mp4,160.67000000000002,training
0373d22a4fbe7876b18ffef6a471a3f6.mp4,210.67000000000002,training
cedf55c76c5eebf357b5d46a484f78c1.mp4,183.67,validation
a4e86c9019c251f00de70803fa67d173.mp4,216.32999999999998,training
28095b46e74eed4be0368093cbb44eca.mp4,211.6,training
404d775f25458b4c9917caa8c62c5ade.mp4,210.07,validation
54293c26877dcffc3d24588500bec032.mp4,197.07,training
007e66dc0744db394038e7fb708f1a1f.mp4,207.6,training
5fdbe473f78fadeb33144af5f77e7cb0.mp4,170.32999999999998,validation
276f4ba8513722da3b161340ca98a35f.mp4,229.6,training
4592510b3f28e362dfc58b880f59d1ac.mp4,184.07,training
a3b66dfc4b12a268b98ce22ac1329947.mp4,193.6,validation
a7ad363e4fb22d16b7bc6d13db6054b0.mp4,214.13,training
a3083b0f48d41021dd9761ebed06a34c.mp4,156.07,training
82b8e17d69e8721db461f848beb79365.mp4,177.13,validation
ba33aef7f523078743a566f4691fb652.mp4,200.6,training
168805f12b302eeb12c1e713d52b9bb7.mp4,210.67000000000002,training
9d7bdb5210af4749c114b13a88dfcc7e.mp4,175.13,validation
7fd0d32143014ec840ce36be19a1cf28.mp4,193.6,training
d5de11de7deb863e84a91b9bb4d3f2d1.mp4,185.6,training
e6fdd33dd3759034e9c0e66cf330e809.mp4,169.4,validation
f8d7d1039701b37bd4af2a0a9828353d.mp4,205.13,training
e01a82557acd774153a6b1f94f1bcd8a.mp4,182.07,training
d0de1dba9f2b650b0837e331beee21e8.mp4,215.93,validation
6fc3701bdd917475b1a531648abba042.mp4,184.07,training
e27988edae75ddafc8ce6fcdd1870b68.mp4,145.93,training
e4e6f400e9b59a3a22951047f4fd5043.mp4,197.07,validation
515d86de5b0442eea1177efad4b1b930.mp4,189.6,training
49bad698979b7a550a441be4b62322b8.mp4,215.6,training
d7a7f02817c8b30f31bfd19685a66aa7.mp4,193.6,validation
2c48bb8c2b3580363d0ff7d99d39d5f3.mp4,226.6,training
384ebcf96c4099a84b6a3687e1880f26.mp4,183.6,training
b0d255f4eb0db042f90ebd272c6dbd77.mp4,184.67,validation
31ae8fc57288119655f664443e8db5ba.mp4,158.07,training
9d047896543863da4c56fbef20a7101a.mp4,201.13,training
37f92d8f73fe8ccb31e8633df57a37d4.mp4,194.6,validation
77d26d3e89e9eb47c02ed33983683090.mp4,229.6,training
a449e067f3fe4f383ee56445e1f24c38.mp4,224.13,training
c6f6d8614791b740a9e55598db8a3cd2.mp4,193.6,validation
726efdba3be7e882ba218506550881a3.mp4,172.27,training
b659f4e3092b5d05b54ad696a84dcafe.mp4,207.13,training
8780d10d05059491386bd160bd8a8f6a.mp4,200.6,validation
29caa4c7610ebd2ad8c547bdb8baa54e.mp4,171.07,training
9b3807f7affc3b25c5f570cc1ce1654e.mp4,229.87,training
a90992935740dae75863b42fde0ffacc.mp4,232.13,validation
ec35ffaa30ad49c34f6133265c00c834.mp4,197.87,training
feadbff9e3ce6acc4a7e92ce54bf0b2a.mp4,222.6,training
